task_id,source,result,n_smells,smells,n_smells_defs,smells_defs,n_extra_stmts,sloc,cyclomatic,maintainability,halstead_volume,halstead_difficulty,halstead_effort,cognitive,comment_density,api_calls,bleu,chrf,rouge_l,codebleu,ast_similarity,canon_sloc,canon_cyclomatic,canon_maintainability,canon_halstead_volume,canon_halstead_difficulty,canon_halstead_effort,canon_cognitive,canon_comment_density,canon_api_calls,n_output_tokens
mbpp_168,mbpp,pass,0,,0,,0,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,5.815,35.989,32.000,11.394,42.857,5.000,3.000,74.285,15.510,1.000,15.510,3.000,0.000,0.000,17
mbpp_169,mbpp,fail,0,,0,,0,2.000,1.000,83.478,25.266,1.200,30.319,0.000,0.000,0.000,9.311,30.683,46.154,6.056,37.333,10.000,3.000,66.718,38.039,2.000,76.078,2.000,0.000,1.000,23
mbpp_170,mbpp,pass,0,,0,,0,2.000,1.000,84.716,4.755,0.500,2.377,0.000,0.000,1.000,14.665,32.522,31.579,13.907,57.627,5.000,2.000,76.473,13.932,0.500,6.966,1.000,0.000,1.000,24
mbpp_171,mbpp,pass,0,,0,,0,2.000,1.000,88.557,4.755,0.500,2.377,0.000,0.000,0.000,24.979,42.272,40.000,16.717,66.667,4.000,1.000,81.991,4.755,0.500,2.377,0.000,0.000,0.000,21
mbpp_172,mbpp,pass,0,,0,,0,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,2.675,27.966,30.769,6.691,23.377,6.000,5.000,68.738,88.000,1.731,152.308,4.000,0.000,2.000,19
mbpp_173,mbpp,pass,0,,0,,0,2.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,13.226,29.596,28.571,16.036,47.826,4.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,26
mbpp_174,mbpp,fail,0,,0,,0,2.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,24.488,37.812,46.667,25.808,45.614,5.000,2.000,100.000,0.000,0.000,0.000,1.000,0.000,2.000,26
mbpp_175,mbpp,fail,1,magic_number,1,magic_number,0,2.000,3.000,84.693,15.510,1.000,15.510,0.000,0.000,1.000,3.405,17.076,28.571,8.517,33.010,8.000,5.000,66.394,53.774,2.500,134.436,5.000,0.000,3.000,32
mbpp_176,mbpp,pass,0,,0,,0,2.000,1.000,85.289,13.932,0.500,6.966,0.000,0.000,0.000,72.079,61.421,81.818,29.592,82.051,3.000,1.000,81.447,13.932,0.500,6.966,0.000,0.000,0.000,22
mbpp_177,mbpp,fail,0,,0,,0,2.000,2.000,82.974,28.529,1.500,42.794,1.000,0.000,3.000,7.877,33.275,22.857,27.451,45.333,5.000,2.000,73.851,33.000,2.100,69.300,2.000,0.000,0.000,41
mbpp_178,mbpp,pass,0,,0,,0,2.000,3.000,88.288,4.755,0.500,2.377,1.000,0.000,1.000,26.101,45.958,43.902,19.170,44.000,7.000,3.000,100.000,0.000,0.000,0.000,4.000,0.000,1.000,36
mbpp_179,mbpp,fail,0,,0,,0,5.000,3.000,74.887,22.459,1.875,42.110,1.000,0.000,5.000,5.560,18.650,26.190,7.856,46.328,18.000,4.000,57.455,122.624,7.000,858.367,4.000,0.000,4.000,48
mbpp_180,mbpp,fail,0,,0,,0,8.000,1.000,84.154,167.179,3.000,501.536,0.000,12.500,5.000,9.015,34.402,21.053,29.572,24.490,4.000,1.000,73.799,70.324,1.500,105.486,0.000,0.000,3.000,134
mbpp_181,mbpp,pass,0,,0,,0,10.000,5.000,66.588,27.000,1.500,40.500,7.000,0.000,2.000,18.011,37.762,39.583,15.037,35.714,18.000,6.000,57.580,112.588,3.462,389.728,5.000,0.000,3.000,68
mbpp_182,mbpp,fail,0,,0,,0,3.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,18.086,28.027,57.143,30.308,76.471,7.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,55
