task_id,source,result,n_smells,smells,n_smells_defs,smells_defs,n_extra_stmts,sloc,cyclomatic,maintainability,halstead_volume,halstead_difficulty,halstead_effort,cognitive,comment_density,api_calls,bleu,chrf,rouge_l,codebleu,ast_similarity,canon_sloc,canon_cyclomatic,canon_maintainability,canon_halstead_volume,canon_halstead_difficulty,canon_halstead_effort,canon_cognitive,canon_comment_density,canon_api_calls,n_output_tokens
mbpp_485,mbpp,pass,0,,0,,0,34.000,12.000,71.050,188.018,4.605,865.870,28.000,23.529,9.000,4.631,20.860,11.111,21.633,33.871,18.000,7.000,56.271,165.669,9.091,1506.083,7.000,0.000,3.000,1029
mbpp_55,mbpp,pass,0,,0,,0,15.000,8.000,46.655,114.694,4.958,568.691,7.000,60.000,3.000,3.853,10.143,7.317,31.290,31.293,4.000,1.000,78.396,15.510,1.000,15.510,0.000,0.000,1.000,785
mbpp_13,mbpp,pass,0,,0,,0,29.000,11.000,78.181,70.324,2.750,193.391,11.000,24.138,8.000,3.953,22.099,9.474,37.583,25.773,5.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,869
mbpp_381,mbpp,pass,0,,0,,0,23.000,10.000,79.668,97.702,3.231,315.654,11.000,34.783,6.000,2.979,18.097,8.023,29.764,21.463,4.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,784
mbpp_69,mbpp,pass,0,,0,,0,15.000,7.000,59.891,85.952,3.500,300.831,7.000,33.333,5.000,3.363,20.099,14.570,15.166,44.094,17.000,9.000,57.106,131.770,3.125,411.780,18.000,0.000,2.000,625
mbpp_242,mbpp,fail,1,magic_number,1,magic_number,0,10.000,5.000,73.778,38.054,2.000,76.107,5.000,30.000,4.000,3.223,21.894,16.794,30.494,45.455,5.000,2.000,79.742,4.755,0.500,2.377,1.000,0.000,0.000,304
mbpp_342,mbpp,pass,0,,0,,0,44.000,17.000,74.057,187.487,4.167,781.195,24.000,25.000,12.000,4.911,23.317,8.621,22.378,44.341,26.000,9.000,54.026,105.486,3.273,345.227,6.000,0.000,7.000,1431
mbpp_322,mbpp,pass,0,,0,,0,14.000,8.000,75.961,44.973,1.500,67.459,6.000,35.714,6.000,3.748,19.818,10.359,36.748,49.682,4.000,3.000,81.722,4.755,0.500,2.377,0.000,0.000,2.000,564
mbpp_262,mbpp,pass,0,,0,,0,16.000,8.000,75.012,70.308,3.750,263.656,7.000,43.750,5.000,2.121,11.214,4.032,38.991,25.000,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,592
HumanEval_146,humaneval,pass,1,magic_number,1,magic_number,0,31.000,13.000,71.775,153.247,5.906,905.117,22.000,32.258,9.000,9.342,33.587,21.818,31.931,36.538,9.000,5.000,93.115,64.725,3.056,197.771,7.000,0.000,2.000,1043
